11206333	364118	1
1000	1822282	1
15644533	20913864	0
515853	364118	1
4226544	364118	1
19233472	240058	0
1336259	28596930	0
3319713	13450	0
11124103	240059	0
18044600	364118	1
34955696	1957162	0
33755830	364118	1
1286504	30467	0
36463134	364118	1
40873288	364118	1
31056681	364118	1
24499407	1515358	1
6582910	13068	0
2375204	1515358	1
14250434	364118	1
8365534	364118	1
2850017	18611260	0
5229602	364118	1
8665186	364118	1
23814921	364118	1
5208827	194253	0
32013178	20913864	1
13154924	18611260	0
9651907	14708	0
3951396	26805	0
16422766	15822899	0
5839813	163641	1
2172986	364118	1
40974487	364118	1
3983267	1515358	1
17927443	972208	0
19713015	364118	1
8930386	364118	1
2386893	1601	0
3895237	13068	0
31836484	364118	1
917323	1458419	0
47798944	1723133	0
9895647	364118	1
7088708	1515358	1
30729339	240059	0
13568220	233241	0
2093973	364118	1
11588908	233241	0
16333836	1822282	1
13437603	364118	1
1086616	364118	1
36321728	972208	0
3966720	364118	1
5416737	1515358	1
17606517	972208	0
42907653	1723133	1
4860645	25529	0
12845278	6108462	0
4456899	41987125	0
12961425	1458419	0
4460046	25529	0
22377003	364118	1
14083673	364118	1
7982086	364118	1
36757586	1601	0
705092	13068	0
1896764	364118	1
19233472	364118	1
8243903	364118	1
24888299	20913864	1
418422	6108462	0
4913793	364118	1
24888299	461344	0
1516912	364118	1
13046739	364118	1
9893093	364118	1
1681520	240058	0
2927830	1515358	1
41895025	18940550	0
3760704	163641	0
12845278	364118	1
40903960	26805	0
968002	1515358	1
20568481	364118	1
6771110	1822282	0
1086616	233241	0
44113919	364118	1
5219751	26805	0
42907653	14708	0
11078970	972208	0
16180940	364118	1
25031671	364118	1
1148849	26805	0
9149243	972208	0
36029244	13068	0
19190841	364118	1
19148631	2529	0
41098983	364118	1
41027688	17012735	0
3731090	1822282	1
3644983	364118	1
6565569	364118	1
4860645	364118	1
36024143	25529	0
7851438	18940550	0
13833758	364118	1
17621239	364118	1
30017808	364118	1
333860	461344	0
3543274	1515358	1
19968003	364118	1
8104332	20913864	0
9110128	364118	1
1628156	41987125	0
6333201	233241	0
9784407	240058	0
6255653	461344	0
11788953	2529	0
5430717	364118	1
31526598	364118	1
31526598	1515358	0
2784634	41987125	0
2330099	194253	0
1356041	13450	0
44068098	18611260	0
14670066	1822282	1
3892604	364118	1
11400241	364118	1
11342056	1515358	1
41154266	25529	0
36997651	364118	1
8320649	6678	0
2919903	41987125	0
40041732	364118	1
22617616	364118	1
7873293	15822899	0
31613745	364118	1
36077200	240059	0
143683	20913864	0
47675045	20913864	1
17992416	1723133	0
36913796	25529	0
21924707	2529	0
732666	163641	0
23253080	364118	1
44630971	364118	1
2944813	14708	0
21778869	20913864	0
13833758	1515358	0
33254804	1822282	1
4864839	20913864	0
5955359	364118	1
2184517	972208	0
13643294	364118	1
8469980	364118	1
15652990	364118	1
8312985	364118	1
23452462	13450	1
15673404	2303	0
13265035	364118	1
7358422	1515358	0
4639742	41987125	0
49405259	1957162	0
19968003	1822282	0
20760198	364118	1
15316125	364118	1
5254212	972208	0
9784407	364118	1
29564292	13450	0
1414863	364118	1
2574862	364118	1
5229602	1601	0
12564399	364118	1
3289094	364118	1
3097079	163641	0
2330099	364118	1
5231094	972208	0
1705022	13068	0
3667959	1822282	1
7844191	26805	0
6642594	1515358	1
18682169	194253	1
40440422	364118	1
33909222	364118	1
38066981	364118	1
12940919	6108462	0
3289094	18611260	0
10857039	364118	1
17089906	364118	1
38936993	13068	0
2300284	1723133	0
14450346	364118	1
19713015	30467	0
9716158	26805	0
968002	1723133	0
12513205	364118	1
6211846	461344	0
11788953	364118	1
2850017	20913864	1
19018978	194253	0
23814921	163641	0
11994222	972208	0
12961425	1822282	1
27591946	364118	1
15879473	364118	1
44630971	233241	0
43826025	364118	1
1886300	14708	0
2921316	2529	0
10029546	364118	1
5955359	233241	0
2919903	364118	1
5641562	13068	0
17089906	30467	0
25979460	240058	0
88626	1822282	1
21282127	6108462	0
19276342	13450	0
11296648	14708	0
26604589	2303	0
8773548	1601	0
3575760	13450	0
2417178	1822282	0
6095374	1822282	1
43038461	364118	1
13865270	364118	1
1896764	163641	0
42679015	15822899	0
10167454	364118	1
11206333	233241	0
760906	972208	0
8135097	364118	1
1000	25529	0
2886885	233241	0
14307937	364118	1
27777945	20913864	1
4951894	972208	0
9857556	14708	0
1672159	364118	1
47051885	364118	1
24242330	13450	0
2184517	1515358	1
16333836	18611260	0
28256038	364118	1
