419797	128968	1
330782	33591	0
32760015	844858	0
10136204	296393	0
1776125	248428	1
39660587	5425353	1
329627	10004281	1
1867690	105927	0
139019	2073580	1
43924819	5390577	1
15152825	9421263	0
5213646	32585	0
1749327	266959	0
6955984	2429822	0
17863273	3565735	0
23490848	46653982	0
1749729	1994836	1
275681	296379	1
2005506	4958731	0
105344	3794576	1
329905	1446014	0
3606200	1797058	0
47107364	20135232	1
1235860	382348	1
180466	699624	1
1529380	333233	1
30207256	384873	1
2252093	151518	0
81024	271851	1
1994925	4466207	0
168635	2259284	1
1494222	6074723	0
1705368	33009861	0
1749729	500570	1
14998012	38945443	1
16288221	743227	0
20846633	1838270	0
1745589	774675	1
22133986	15147649	0
23220774	9529005	0
262878	3624887	1
1790515	4155598	0
12499420	9889369	0
769092	6932316	0
446433	8623930	0
24593527	5212573	1
4768066	267928	0
21571090	323279	1
6113401	42559739	0
10713977	1617432	0
2228898	1375038	1
1868628	2297102	0
27189526	53846	0
2085799	296106	1
18385941	249690	0
19762809	266959	1
1490977	250493	1
63032	9319416	0
5954309	303381	1
298877	10064496	0
23767091	334751	1
1925050	262525	0
2201093	292039	0
303449	266300	1
307413	266959	1
571122	9496673	1
17863273	30860703	1
938142	3565735	1
571122	291328	1
1433671	13595	1
63032	262540	1
1561922	963400	1
1284958	10004281	0
3481308	2178788	1
3197394	699624	1
23286261	7948646	0
3760521	20135232	0
1024876	2791675	0
9979425	1699591	0
938142	269753	1
2642393	28955295	1
1481030	248457	0
103131	266326	1
39660587	7496314	1
37582735	262525	1
494051	30876901	0
27019140	294524	1
47431433	5830694	0
3202594	1071248	0
24840283	262542	1
9979425	4811590	1
262878	33743261	1
34956136	58893	0
98591	2021066	1
2855522	266313	0
2770393	292039	1
2188491	8364165	0
5439827	6793374	0
8251680	291228	0
8366031	32585	1
23767091	450861	0
567966	567981	1
1771322	6807942	0
11099931	92413	0
1994925	159864	1
1548849	963400	0
1601551	1264287	1
3203535	393443	1
2158857	248449	0
143193	5265577	0
12714702	211583	1
3613527	2677958	1
1023065	33009861	1
2336160	294538	1
