1544583	3607937	1
31700437	26321505	0
4133213	3434750	1
5860049	19169	0
19688463	24108331	0
1401251	5042916	1
32801523	27019	1
3245612	3170556	0
12701389	5042916	1
18440529	3434750	1
22651022	26667	1
420801	3225473	0
36788321	35859610	0
47027597	23235	1
561615	3434750	1
2412583	3434750	1
5044484	9168838	0
33551963	412540	0
13309927	4689264	1
2182372	3434750	1
2198623	23440	1
19418317	253228	0
585344	1948466	0
25553814	33201167	0
21203065	3434750	1
33138937	349303	0
2348259	3434750	1
30222538	27019	1
36788321	76972	1
17494476	69894	0
43684634	27358	1
21043147	3761564	0
21064127	31750	0
5523470	3434750	1
1913379	3434750	1
2972914	3434750	1
28463982	23033	1
15763687	2694461	0
5670965	30870683	0
2182249	30875262	0
2016684	680703	0
11254376	4913064	0
10896917	3434750	1
4780448	25445	1
1464121	3434750	1
1242747	31717	0
31419962	2420186	0
24995309	13404	1
2596762	18562726	0
1669881	25734	1
1060432	19267378	0
4224812	577843	0
40014415	3434750	1
11197903	23308849	0
1353235	5593	0
39882469	364035	0
366030	217537	0
3088724	5042916	1
31700437	26750	1
27933806	6672192	0
1336751	2236323	0
23492731	1131433	0
6106964	679124	0
4021869	33685	0
19418317	3434750	1
14499079	25391	1
18127833	23564616	1
21373636	74818	0
25606173	6057605	0
3180389	5843419	1
2365625	3434750	1
1143836	12118	0
2338703	3434750	1
14518770	3383	1
23726739	14532	1
43580367	31750	1
4538977	4913064	1
20800612	9239	0
4029059	4689264	1
1632976	5876413	0
6175699	1742039	0
1980592	17207794	0
28634983	3093819	0
1548632	3434750	1
1783162	22444476	0
46217551	2691738	0
29469350	166346	0
40295057	170691	0
948535	1791523	0
10014335	13394	0
16209952	12186	0
1963613	8579121	0
1544974	48768	1
2557521	73588	0
31704288	218339	0
29903002	15994321	0
18287609	5042916	1
24595684	19169	0
850833	21604716	0
13741734	25734	1
4299102	3434750	1
14471424	5042916	1
6997227	26667	0
3383572	3434750	1
6709205	9352542	0
32563480	5042916	1
4144641	3434750	1
2719376	3434750	1
4868515	3434750	1
11210028	1024229	0
2299754	21148	1
11197903	25734	1
4129275	13058	1
30747652	25391	1
2005399	3812445	0
42229315	23235	1
21039575	9334	1
1544583	20611562	0
5605560	3383	1
4411812	3434750	1
30078683	31717	1
15493812	8509308	0
1283718	3434750	1
1345744	2489628	0
21264143	25391	1
28634983	14533	1
5605560	15242701	0
6106964	3434750	1
21039575	18951905	1
10014335	3434750	1
420803	3434750	1
10423993	31750	1
1910176	5321	1
482408	14531	0
26763778	26667	1
1263892	3352169	0
998231	25391	1
3506637	3434750	1
10707435	27308	0
3021510	3434750	1
32801523	26793252	0
32563480	1742039	0
614595	1932209	0
40009239	39367546	0
21043147	14532	1
3766075	5042916	1
2864756	34399	0
15703251	31717	1
21886943	25391	0
7856153	1344728	0
14830794	7137702	1
383467	14533	1
24815867	27067	0
38383256	3415	1
1849751	526003	0
9725281	5642575	0
3602307	25734	1
27806650	28222445	1
34992498	15573	1
21039575	11867	0
23606755	14533	1
17634254	33685	0
6283674	18933375	0
2123525	3434750	1
4468081	2360592	0
3245612	5058739	1
563700	3434750	1
11210028	3434750	1
21023705	5222	1
47435793	2517933	0
1312613	37595609	0
4928669	1463463	0
2948840	3434750	1
1059962	3434750	1
4940323	35512744	0
1822332	3434750	1
24815867	29265	1
34992498	14532	0
21064127	1968029	0
1855762	15460341	0
13563555	14533	1
24087695	4620655	0
1060431	22443646	0
948577	8263408	0
33551963	5042916	1
2636289	23033	1
2257861	30874039	0
2557521	3434750	1
47027597	16195046	0
13221573	19260	1
3233224	1054782	0
100345	32374	1
26854214	26220980	0
15286115	27198	0
34687919	3434750	1
12103937	1131433	0
44935594	18587151	0
41261552	3434750	1
24838129	36565	0
47400257	3099417	0
11302603	1038535	0
41261552	14193001	0
365931	5042916	1
508850	3434750	1
1381019	3434750	1
19162627	7515964	0
3856706	3434750	1
13221573	43460	0
1052616	3434750	1
2376157	3434750	1
13728417	9282173	1
11194699	9239	1
563064	16209406	0
22603887	4390330	0
30222538	752204	0
24305477	5551	0
2348259	385358	0
935070	5042916	1
27806650	2875121	0
19934608	12186	0
1345744	3434750	1
1406984	3434750	1
5549028	8414383	0
3544854	37018410	0
6822790	14791673	0
2375151	3434750	1
5715571	4541314	0
1888114	1029627	0
3511548	5222	1
33146836	30118	0
577473	13943765	0
809625	37437508	0
27204877	22323096	0
6181819	282541	0
2154880	3434750	1
5598351	7500954	0
30256564	12108	1
783778	30873040	0
5523470	3464935	0
33609519	31553208	0
2196477	20887105	0
16453317	21373	0
13309927	26482919	0
4918657	25445	1
31379030	17633	1
40426471	5321	0
9483342	9282173	1
4065764	3020093	0
22245948	18608397	0
22651022	38903275	0
47435793	11125639	0
2132921	3434750	1
1783162	3434750	1
455317	16369356	0
25515523	23235	1
15286115	5042916	1
453991	17416221	1
7724918	23990405	0
1544974	10637665	0
7049249	22936	1
4282675	3434750	1
16803281	3434750	1
5551291	3434750	1
585344	3343	1
44267045	31717	1
10913228	5843419	1
1609021	22936	0
2257861	25445	1
24862642	413452	0
1593874	3434750	1
453991	350603	0
18586444	15012654	0
319632	3434750	1
33609519	5042916	1
3463766	3434750	1
8731482	2966247	0
21404180	23440	1
7633683	10876434	0
30874708	18964	0
2338292	3434750	1
5505695	13900217	0
1461696	3434750	1
9992230	202354	1
34687919	7146713	0
34826455	25391	1
11273824	26667	1
34826455	478684	0
605304	43065320	0
7856153	19137	1
23564777	39081415	0
4822128	966167	0
1437548	15573	0
26854214	22936	1
42229315	32935396	0
2971299	28410946	0
1263852	9580	0
31128507	5843419	1
2756650	5990236	0
30790254	330130	1
31704288	3434750	1
27290121	3463	1
33389942	14163001	0
6206330	1721210	0
2021250	3434750	1
11197954	5629157	0
18866574	20311666	0
7633683	15573	1
2338703	6000974	0
23319823	2361176	0
16209952	21241	1
5345125	427187	0
1464121	10376260	0
