1328445	1
106562	1
3937766	1
19816499	1
3353983	1
2596893	1
3000112	1
44285762	1
36605730	1
6000233	1
32391520	1
96101	1
130030	1
3201481	1
511110	1
291214	1
25197079	1
30478634	1
7529425	1
122205	1
3544759	1
3142421	1
21262029	1
3070086	1
447472	1
119428	1
1029371	1
917395	1
476514	1
8628287	1
2162635	1
1094276	1
12739193	1
1211713	1
355210	1
17548145	1
24744889	1
1003234	1
8532915	1
18529894	1
33677415	1
30299269	1
9414109	1
1601573	1
5723465	1
8848673	1
2674871	1
40955099	1
32552476	1
1456243	1
541298	1
92004	1
109686	1
7715177	1
21069923	1
15976747	1
54329	1
342044	1
109009	1
636339	1
184666	1
19808570	1
42552375	1
454448	1
24750236	1
43356	1
345180	1
11625682	1
40141436	1
2937015	1
4790222	1
5801250	1
8108570	1
914020	1
1737782	1
2602484	1
1222392	1
10053244	1
32364531	1
34932647	1
5350958	1
7449820	1
23672946	1
92108	1
28254929	1
43557083	1
4194492	1
2893550	1
9833036	1
3970492	1
125761	1
3413264	1
1168070	1
10678179	1
1720677	1
26927955	1
18552794	1
14571991	1
22612662	1
3025785	1
34162788	1
6368074	1
48130	1
13728668	1
1140594	1
16605295	1
91284	1
3868040	1
8504837	1
2624137	1
4451655	1
371796	1
11983357	1
32807469	1
225283	1
11186169	1
11040771	1
480521	1
25430933	1
6727149	1
45920	1
23637621	1
10929213	1
1232977	1
4942514	1
15783146	1
11047814	1
20660037	1
973709	1
16945685	1
4233622	1
12030033	1
1129032	1
23410050	1
620124	1
16824385	1
937508	1
327556	1
1599880	1
4683805	1
13280072	1
20905620	1
28417976	1
10458968	1
34384642	1
10518727	1
13435044	1
140372	1
1724440	1
1186567	1
1793786	1
1026529	1
604458	1
10317697	1
39054226	1
15057274	1
1239367	1
335098	1
5794245	1
5700426	1
32509224	1
24628734	1
11986445	1
16705614	1
24698818	1
106633	1
2748485	1
602648	1
234989	1
364786	1
38908558	1
2927828	1
2487777	1
20830598	1
109265	1
94349	1
4662640	1
866506	1
4594578	1
91212	1
389380	1
6964478	1
2184433	1
5076629	1
4248948	1
39808358	1
18658640	1
43236662	1
22494741	1
30477238	1
32985462	1
5387788	1
2002292	1
6609872	1
4080673	1
3675722	1
2951147	1
2226815	1
5161248	1
2540996	1
9022669	1
8772252	1
7455747	1
3762624	1
24388667	1
38547246	1
32188194	1
5114787	1
8948124	1
42350915	1
42698083	1
1028868	1
11133925	1
1904138	1
5076156	1
385069	1
1038310	1
517319	1
1059089	1
21468377	1
1574860	1
8349511	1
17959071	1
37464638	1
43972192	1
30767858	1
1775145	1
36088175	1
2243367	1
128287	1
36349619	1
114565	1
31149766	1
5123059	1
32543576	1
2384714	1
130389	1
17224863	1
13000660	1
26600944	1
30155835	1
3907314	1
2506380	1
379462	1
9244454	1
3915448	1
19712937	1
26469530	1
19399742	1
80563	1
6661682	1
20281880	1
7775981	1
39772	1
29837668	1
9661011	1
156881	1
676485	1
27168	1
1708457	1
4703277	1
220075	1
11140557	1
28001118	1
17468161	1
53332	1
988811	1
2536088	1
1564433	1
5177588	1
39890052	1
7589080	1
259041	1
15524	1
1899844	1
35002066	1
4138799	1
32721023	1
1847374	1
8277211	1
6385407	1
40693827	1
31867430	1
33820409	1
25196763	1
2997243	1
4615201	1
5808547	1
441569	1
5690384	1
5799544	1
29176443	1
279720	1
10517123	1
8450146	1
3229619	1
26093695	1
42204410	1
11115331	1
9640912	1
40389	1
73952	1
3728529	1
130448	1
39626509	1
492347	1
2512300	1
45686506	1
3358484	1
13522574	1
3349143	1
11672911	1
1619191	1
12070974	1
816362	1
272495	1
2194908	1
37985107	1
19568136	1
27905225	1
10553211	1
25493367	1
33007320	1
12510118	1
3465350	1
899518	1
8233257	1
5836532	1
7451511	1
375986	1
398672	1
25196302	1
23893967	1
17902361	1
33238456	1
409795	1
3424014	1
427926	1
2607141	1
2278768	1
2071672	1
448817	1
94633	1
48621406	1
96254	1
243788	1
123757	1
31177921	1
37851434	1
18551980	1
22466247	1
2276463	1
677157	1
1026344	1
23809496	1
25485118	1
35273107	1
35538411	1
48129508	1
9001270	1
29790963	1
26513832	1
11491072	1
998696	1
48116360	1
422001	1
51425	1
301496	1
2939864	1
3542882	1
2736034	1
6419984	1
34826446	1
25213158	1
557034	1
40143735	1
11977088	1
22861302	1
124362	1
15169630	1
9605419	1
755470	1
7245804	1
113350	1
122377	1
3101512	1
3843128	1
34264681	1
31058200	1
2219230	1
1147028	1
9623774	1
25640416	1
13828694	1
4482670	1
35842236	1
16124951	1
3091642	1
7275513	1
4762950	1
130824	1
6761328	1
19807384	1
3816598	1
18813496	1
19396112	1
1767827	1
123603	1
217033	1
914869	1
20616931	1
4196008	1
19156720	1
77834	1
275312	1
1048921	1
5813428	1
4769143	1
40010153	1
3660001	1
15273785	1
222342	1
203671	1
3283639	1
2448143	1
64688	1
25944714	1
153149	1
2373573	1
4191565	1
5415988	1
37666998	1
1111684	1
92076	1
91896	1
32262173	1
44930	1
21435045	1
238202	1
2665795	1
10297102	1
359147	1
150812	1
26207769	1
40180722	1
24497	1
71052	1
2985953	1
2808561	1
5439915	1
6994073	1
25744244	1
6631824	1
236466	1
20645509	1
1709781	1
1368369	1
517548	1
1580755	1
24956	1
2423559	1
5006061	1
109267	1
14419061	1
47946	1
1499593	1
94355	1
17045772	1
23399459	1
24900382	1
39387797	1
4703837	1
8781578	1
96069	1
19767520	1
372200	1
3585053	1
6311982	1
19757129	1
5427071	1
1055471	1
20434860	1
8901642	1
575167	1
21883857	1
3306948	1
287628	1
19872587	1
371939	1
5697432	1
3686251	1
1746529	1
25828327	1
30544885	1
16815434	1
2056135	1
39197281	1
18235715	1
27504034	1
19403675	1
19806939	0
13707845	0
32155512	0
40070868	0
12698889	0
33199983	0
27227029	0
1906475	0
10855696	0
13049327	0
37391219	0
38687689	0
15436930	0
11675238	0
416648	0
8744333	0
2848919	0
8310347	0
106260	0
4758655	0
7839592	0
27494440	0
1500856	0
6894259	0
34429271	0
18904400	0
436088	0
5394586	0
3338851	0
7741538	0
3024573	0
3128602	0
34070240	0
31306319	0
7184926	0
7757825	0
744473	0
1709754	0
122634	0
1308408	0
44342300	0
32088045	0
7096810	0
2310879	0
37265229	0
2374587	0
25554106	0
34857084	0
2520945	0
46608909	0
3659553	0
14732966	0
18793425	0
1923510	0
57677	0
987495	0
643311	0
12207847	0
20971444	0
7094393	0
5790857	0
6301119	0
5219101	0
46207102	0
1597354	0
5760304	0
10149111	0
42621373	0
1097704	0
23279642	0
12259312	0
1542899	0
1400224	0
12998245	0
32050499	0
34470110	0
1525232	0
34284225	0
6340932	0
25326077	0
13087370	0
40132481	0
1300409	0
399209	0
42616862	0
43607034	0
12887354	0
19537127	0
43644275	0
6532775	0
30855925	0
24388532	0
43715724	0
10428851	0
40471983	0
2358233	0
8465534	0
4927114	0
1771029	0
17560658	0
398712	0
12491764	0
12635910	0
17764048	0
8000606	0
19229187	0
12219528	0
644848	0
32656482	0
2795656	0
36336991	0
38626355	0
4128028	0
16174452	0
24643858	0
25669385	0
15490897	0
130130	0
178038	0
984936	0
23535829	0
15172905	0
132657	0
117454	0
15933761	0
19066878	0
52546	0
7783835	0
1384989	0
12141983	0
37189107	0
16883562	0
14664279	0
16660169	0
34216407	0
1140118	0
34358735	0
13879711	0
44307356	0
5521708	0
30698944	0
10565271	0
3389901	0
17622736	0
4138544	0
1842291	0
190347	0
1234615	0
16284171	0
632399	0
5654350	0
48165	0
41210841	0
1611608	0
25945	0
44064097	0
31144917	0
3866806	0
4098254	0
8734470	0
49035	0
7436622	0
9179013	0
38558166	0
20499221	0
38176526	0
31820202	0
33814669	0
16940532	0
24623465	0
26447847	0
3242883	0
3400081	0
12288860	0
15152766	0
10265773	0
6772446	0
2194208	0
31842348	0
11386978	0
34541743	0
25145949	0
4659807	0
5461786	0
6718042	0
9524796	0
10282610	0
133286	0
13768829	0
60840	0
37997350	0
19333829	0
7478155	0
46773430	0
4014018	0
2358521	0
40002180	0
25142200	0
752999	0
1195805	0
986058	0
132159	0
20368447	0
20884017	0
10662602	0
12794270	0
107892	0
14209992	0
8359490	0
11804243	0
2121909	0
130261	0
12826421	0
15430262	0
9695336	0
40219624	0
23317298	0
8532250	0
27759948	0
7347399	0
30862528	0
21442921	0
4548627	0
5201165	0
20515315	0
25553527	0
32412814	0
330168	0
5411795	0
20207181	0
2218896	0
2725541	0
4606229	0
23413675	0
14131260	0
17329949	0
150135	0
2670542	0
1995222	0
7767736	0
15976635	0
36043809	0
35230493	0
19978350	0
3880529	0
30724794	0
1442896	0
27415453	0
132326	0
26249449	0
20232755	0
30863741	0
28323248	0
13223147	0
12324620	0
2978965	0
46686610	0
1660125	0
14460922	0
19763531	0
21021360	0
13168	0
46832859	0
6319405	0
48384628	0
3423302	0
18570273	0
38053473	0
3638545	0
132999	0
1285231	0
25480074	0
4056793	0
890204	0
5569933	0
731284	0
43091458	0
21817943	0
4548050	0
1753587	0
1421492	0
1068727	0
12481992	0
3781925	0
4907687	0
39946167	0
300274	0
109327	0
12572214	0
391230	0
13078719	0
7149637	0
3150286	0
5334138	0
5754899	0
28437012	0
47555255	0
3700174	0
30860745	0
6243001	0
3515073	0
39187300	0
129735	0
118014	0
7883178	0
9891220	0
9626476	0
13157878	0
489119	0
2901141	0
755737	0
1476672	0
