23557262	1584296	0
41849581	693321	0
3602530	193038	0
20556836	243407	1
3014546	3014410	1
7438156	415358	1
17951	611180	1
6898833	18461965	0
5662667	681520	1
5687845	661291	0
2891861	762955	1
317794	25077997	0
3767593	739482	1
5472902	605701	0
2040210	159094	1
12151379	6600419	1
23548994	23532695	0
1748885	32682961	1
21253045	735229	0
4777175	7834180	0
23548660	23610432	0
18520849	681520	0
12010667	1790280	1
12032521	2841189	1
1053307	40882579	0
42662780	24738648	0
30840962	2628366	0
593579	652058	1
374540	563180	0
7022694	44295	1
40232643	2741389	1
4803241	4693409	1
1088978	168749	0
3240172	2936672	1
3838062	17396309	0
12691213	589470	0
7166253	40955099	0
2048858	2894565	1
34075942	23532594	0
24647128	332479	0
43114132	2242228	0
31295408	668214	1
15895692	707313	1
3686242	198687	1
653089	48756141	0
5662667	482258	0
13303476	4954938	1
30542237	17824253	1
12024885	4223641	1
276806	16082360	0
5670431	1484086	1
6668805	273478	0
2573008	14502635	0
22114169	4911578	1
31887915	2900859	0
40263306	40539015	0
52259	757309	0
2285130	262927	1
21577992	15366091	0
31558103	2291173	0
7609494	18294073	0
26064459	2936672	0
11846253	199885	1
56865	79473	1
8587092	23138675	0
1185697	15213426	0
48073753	7600304	0
1775768	1744578	1
2240318	15637926	0
21930889	2626205	0
42669736	1021863	1
22757876	2106045	0
914183	21076367	1
10285626	36097728	0
1056354	33077133	0
18824084	247587	1
28480685	533776	0
3952490	23783598	0
5605653	7600014	0
21252000	3015503	1
25568104	1780818	0
11846253	1198253	0
949112	33012567	0
30865332	600764	0
12024885	8930199	0
1481741	540124	1
594121	493115	1
18201	1985008	1
864142	194242	1
428732	1077718	1
1355218	23924782	0
6068257	14292944	1
1047226	40497923	0
21791968	12227475	1
714569	6010888	0
584593	586111	1
1424452	28863	0
14574744	14574148	1
19095425	5408	1
758641	647810	0
2625035	22514398	0
20917666	20919030	1
428732	4524697	1
15728090	15424239	1
14539906	2111145	1
618527	145607	1
23518440	478999	0
5670431	12071650	0
36698177	23506876	0
25647881	11201108	0
5849038	33589797	1
18212346	24367294	0
4582197	2106045	1
5338868	1933133	1
1185697	251600	1
3236887	7299536	1
2049011	2048953	1
459724	461124	1
1014153	6564010	0
18824084	681301	0
1094570	1072258	1
6922516	18294073	1
900984	2242228	0
15816922	415437	1
21566324	1127456	1
11178883	26548887	0
28933830	182461	0
12724656	7846741	0
5634965	1758261	1
145078	545451	0
914183	6086250	0
29421933	698	1
34075942	744480	1
37029911	242087	0
11551485	1985008	0
35126166	1299307	0
13668080	7658839	1
2564683	335237	1
19145696	471020	0
22114169	532316	0
5968358	6109126	0
7135295	5200027	0
11178883	21076367	1
26064459	25536891	1
2921596	1114845	0
15157206	754575	1
594164	1270256	0
12295968	12463	1
167485	34889756	1
39574116	2900859	1
30945639	163353	0
11339871	13223961	0
3595374	1899512	0
860758	8479823	0
2328333	74209	1
3344314	567861	1
3277526	2187555	0
66979	32968946	0
28807128	33623115	0
80698	1563715	0
1358048	33077133	1
8617720	23577441	0
12851288	8479823	1
4025952	321463	0
26106344	1373293	0
14667368	194242	0
4968240	13195972	0
11396494	652037	1
19968583	28819736	1
46931249	7901166	1
15297143	1959300	1
22567597	14158986	0
643386	1414076	0
261359	645982	0
15287390	23530829	0
2612336	754575	1
7000669	1832799	1
18020118	1184334	1
17804982	26431025	0
5381346	14292944	0
1691995	274285	0
30511179	30740074	1
5153736	212410	1
3432723	2547447	1
21698043	5085048	1
36992800	2741389	0
41590268	261001	0
24905573	997163	1
22715992	5302421	0
307129	2735903	0
1053307	15012334	1
73456	45948	1
8595671	33335712	0
262350	14164018	0
1250112	617153	1
17804982	2605876	1
168998	150045	1
19851357	1407875	1
44011829	21565268	0
959887	1010136	0
20017506	2048953	0
13811238	22254119	0
2251108	23504247	0
15406558	34849478	1
23546300	23455173	0
18189	577835	1
19653787	478699	1
291961	228217	0
1828299	1832799	1
30164296	4693409	0
1106685	617153	0
4867414	937257	0
22706858	11450896	0
30049348	8628788	1
5327543	26767185	0
12010667	35762823	0
24807825	1281213	0
1055518	19759802	0
1047226	5408	1
5314128	25288478	0
374540	2351679	1
6984143	1658215	0
6984170	5818912	1
13699415	30703298	0
329540	25817109	0
4348272	3156023	0
7741058	11837786	0
359828	23138675	1
8724297	532316	0
2515566	6164403	1
24807825	24807558	1
22849153	698	1
406227	19811	0
18938614	15077176	0
51056	600764	1
1780818	1464048	1
4946706	45948	0
14539906	20281183	0
21575703	30703298	1
78019	496065	1
22148453	6531962	0
4730853	861221	1
1094542	14976754	0
8002281	890803	1
3512066	4846933	1
6994104	17844926	1
2240318	5408	1
21179	191657	1
7135295	224722	1
21252000	1300537	0
2620598	2547447	0
6055436	7177708	1
46648123	7803159	1
38308037	8439816	0
1151524	6226237	1
6060039	243407	0
19095425	28828605	0
32604016	2115795	0
448592	26431025	1
19816554	23586750	0
145078	180968	1
18520849	1907595	1
23924935	22678232	0
2833444	2832197	0
20341227	18294073	0
17925795	1128740	1
