1193006	18839	1
38598035	28226	0
42716910	87606	0
6329726	803	0
18898105	14340465	0
30735981	343430	0
3346484	30077	1
2787982	154403	1
2443865	178808	0
7140134	313401	0
3077533	3094868	0
10779294	1127557	1
3730769	18839	1
4608013	2917649	0
5083149	313401	0
6813467	303261	1
4891327	1547516	0
2300101	33134	0
5129526	25423	0
13647271	2002389	0
4881677	73010	0
8588137	30077	1
2856074	20083053	1
3117558	2797280	1
3385704	1942253	1
13646740	1414742	1
2242173	30077	1
8119601	973943	1
4101964	25382326	0
13413008	2163978	0
12137190	2330923	1
20412586	42050442	0
18423221	1942253	1
15506683	1730168	1
3349513	8968965	0
15865864	1942253	1
15921331	649581	0
1981296	42556	0
2901550	20083053	0
1888403	209255	0
11286412	313401	0
11724900	13869	0
8631658	3544854	0
3277326	12689594	0
15869852	20083053	1
2002022	12627	0
7438520	7028374	0
2541307	25119517	1
17299339	20083053	1
13637027	3544854	0
30874701	89235	0
2120598	995557	1
22558428	165563	0
675446	1232494	0
8582916	899492	0
2541835	15613	1
35838810	1196901	0
9303225	20083053	1
64734	975247	1
3145551	20083053	1
1139030	178808	1
4659321	25423	1
40266261	167396	0
9600428	14510596	0
5909219	1428793	1
12801986	1428793	1
6083806	1942253	1
14229037	6181221	0
14092621	25778403	0
14024441	1942253	1
16364299	20083053	1
15377563	1602780	0
2443865	30077	1
9088053	12556716	1
13121874	294091	1
15108785	1257977	0
4483693	30077	1
15390120	154403	1
6121861	36669671	0
3041361	20083053	1
21004443	408596	0
7438520	4973401	1
13646740	11887	0
43148926	39206	0
14130906	19862592	0
14300901	66936	0
3603689	159945	1
15890499	5247	1
2190630	209255	0
10294317	1372266	0
10502388	154403	1
40266261	20083053	1
8884354	30077	1
17733548	22975	0
15772827	414082	0
28205423	20083053	1
8595213	5247	1
16364299	25412	0
6983172	306418	0
4943183	1952811	0
4171046	178808	0
6696084	2327048	0
13857098	25384253	0
14197502	9814202	0
16367600	20083053	1
3661963	12828393	1
13627794	43081	0
3277326	178808	1
6384066	25431	0
4891518	8109183	0
2282681	1730168	1
11862130	975247	1
12687118	5165	0
7323168	1372266	0
11217665	6141982	0
8867870	4639982	0
8070411	23339	0
17299339	23275589	0
17206211	229060	0
8614763	8569916	0
5150224	1291782	1
11095723	1942253	1
2190630	15613	1
8061732	21347693	0
16366952	973943	1
6814199	8109183	0
15506683	536811	0
13647271	5247	1
2263171	1440020	0
7921043	409337	0
10855247	4639982	0
5705642	973943	1
14990816	8092	1
13857098	743769	1
2689387	211805	0
27261198	1942253	1
8057596	172357	0
17100591	1266567	1
17810110	11558751	0
13662905	1942253	1
38567602	973943	0
3208472	20781999	0
6592285	36883434	0
956357	171302	0
14695393	1372266	1
6814199	20083053	1
11741346	752	0
10502388	2002389	0
2122617	5247	1
7080512	1415451	0
1001051	654173	1
8001052	15745091	0
10984700	25955086	0
13839726	3114484	1
13637027	57863	0
1037232	19862592	0
8631658	2147772	1
11297386	30077	1
8070411	9262	1
5625764	5247	1
15492573	511149	0
38567602	408596	1
36844510	4359562	0
959670	1428793	0
2507941	57863	1
31032739	12556716	0
6810433	630006	0
3496707	20083053	1
488792	2147772	1
2075619	5469156	0
6592285	1942253	1
12910779	30021	0
13024176	30077	1
881978	1547516	0
13024089	5247	1
7104005	43081	0
7323168	1942253	1
10249056	303261	1
3396063	1258121	1
14291861	25412	0
1590212	30077	0
1411722	171302	1
32449642	2632114	0
2435179	21942434	0
10130873	1428793	1
15492844	167409	1
11540543	5738833	0
