3215282	1
2984970	1
10448220	1
391011	1
772300	1
20000178	1
2810037	1
1137426	1
10212051	1
16381171	1
6623015	1
3843698	1
361643	1
19841859	1
1055124	1
5092306	1
4285236	1
678794	1
1743138	1
6372880	1
17249571	1
1670144	1
21710927	1
3082172	1
2583636	1
72898	1
2809723	1
18924351	1
1537175	1
1901979	1
575710	1
6048588	1
444665	1
8538751	1
935407	1
26271186	1
1221725	1
4593569	1
381857	1
39395449	1
399950	1
626700	1
178855	1
18402838	1
2652585	1
5304662	1
1129121	1
725329	1
15148456	1
33107434	1
12637667	1
9061690	1
26634144	1
18166140	1
175864	1
355990	1
8307755	1
436654	1
7621567	1
4824640	1
2074227	1
5441313	1
35183464	1
15861357	1
33478664	1
60799	1
4490084	1
5835476	1
2342621	1
86346	1
65221	1
4925466	1
2478313	1
1680624	1
293967	1
235000	1
14811037	1
1371792	1
1300551	1
194398	1
245642	1
1021136	1
5793826	1
1420342	1
420922	1
1879567	1
24704432	1
8788417	1
440153	1
902748	1
327843	1
14302906	1
23863606	1
612566	1
228149	1
4103967	1
3134198	1
126698	1
11389122	1
23610374	1
1450871	1
15726781	1
180418	1
1708978	1
16054711	1
2265367	1
389841	1
1454939	1
2284936	1
10155731	1
736973	1
64313	1
158112	1
106945	1
5367178	1
854115	1
13808231	1
137902	1
25750943	1
25206297	1
5700750	1
4760316	1
2583572	1
359931	1
49204835	1
11667077	1
220238	1
1332645	1
26933822	1
1019566	1
6735538	1
10272934	1
3746967	1
6029715	1
4116632	1
3081685	1
755616	1
3777369	1
3078947	1
910691	1
3637737	1
31347927	1
4166037	1
7897670	1
4664193	1
7092628	1
420428	1
8551824	1
3977536	1
91009	1
551608	1
540245	1
1108835	1
722851	1
434037	1
7347592	1
9551390	1
4445779	1
23939086	1
1955671	1
1088510	1
1034560	1
4830353	1
643575	1
32890071	1
780170	1
33862	1
2999779	1
1749642	1
31484203	1
800465	1
26017856	1
6050822	1
7378221	1
73422	1
25631114	1
3485461	1
8268172	1
33133275	1
1370080	1
1465379	1
2163877	1
36720854	1
689422	1
679865	1
3123318	1
23649118	1
180421	1
26199854	1
255236	1
2126186	1
1940745	1
5038132	1
43908998	1
306530	1
507946	1
5314023	1
1417402	1
5766507	1
1823326	1
1352028	1
9788104	1
39592163	1
18699392	1
1521681	1
2455647	1
2641959	1
12788262	1
1516042	1
1482142	1
10427656	1
29844047	1
25126765	1
3062470	1
1360643	1
5175724	1
40829494	1
38520	1
653629	1
16804095	1
573508	1
16203538	1
9641713	1
127302	1
1564918	1
21707175	1
408288	1
741791	1
2251110	1
1464038	1
7320879	1
1051531	1
4239639	1
6831581	1
35608992	1
40912109	1
560768	1
8675634	1
34265595	1
136581	1
7420112	1
1422041	1
257317	1
117416	1
1592132	1
627149	1
8791292	1
12565789	1
25373394	1
3688355	1
34485748	1
8023707	1
416235	1
798029	1
10855237	1
7346918	1
3663050	1
7264446	1
30150537	1
7181109	1
1255798	1
29897937	1
1628061	1
89905	1
23422613	1
18387276	1
995545	1
4548567	1
7312969	1
3349834	1
23641932	1
1072163	1
2377407	1
26058869	1
1752186	1
1901906	1
15093152	1
3661458	1
4956691	1
7441369	1
761800	1
239428	1
1024700	1
25857734	1
168107	1
125016	1
456403	1
20576794	1
25672052	1
4953928	1
8799872	1
229181	1
335771	1
753992	1
1546890	1
24325721	1
3564144	1
9528159	1
